year,district_name,district_code,subject,avg_scaled_score,sgp,n_students,participation_rate
2024,Marshfield,1710000,ELA,516.0,52.0,         291,100.0
2024,Marshfield,1710000,MATH,506.0,52.0,         289,99.0
2024,Marshfield,1710000,SCI,505.0,,         286,100.0
2024,Martha's Vineyard,7000000,ELA,508.0,53.0,         180,99.0
2024,Martha's Vineyard,7000000,MATH,500.0,37.0,         179,98.0
2024,Martha's Vineyard,7000000,SCI,497.0,,         169,97.0
2024,Martha's Vineyard Charter Public School (District),4660000,ELA,513.0,,          15,94.0
2024,Martha's Vineyard Charter Public School (District),4660000,MATH,496.0,,          15,94.0
2024,Martha's Vineyard Charter Public School (District),4660000,SCI,497.0,,          14,100.0
2024,Masconomet,7050000,ELA,512.0,49.0,         261,99.0
2024,Masconomet,7050000,MATH,512.0,55.0,         259,98.0
2024,Masconomet,7050000,SCI,509.0,,         246,99.0
2024,Mashpee,1720000,ELA,512.0,62.0,          95,99.0
2024,Mashpee,1720000,MATH,498.0,52.0,          94,98.0
2024,Mashpee,1720000,SCI,495.0,,          86,96.0
2024,Match Charter Public School (District),4690000,ELA,495.0,50.0,          61,100.0
2024,Match Charter Public School (District),4690000,MATH,492.0,69.0,          61,100.0
2024,Match Charter Public School (District),4690000,SCI,487.0,,          55,100.0
2024,Maynard,1740000,ELA,509.0,49.0,          81,98.0
2024,Maynard,1740000,MATH,508.0,60.0,          80,96.0
2024,Maynard,1740000,SCI,511.0,,          74,98.0
2024,Medfield,1750000,ELA,517.0,52.0,         175,99.0
2024,Medfield,1750000,MATH,517.0,64.0,         175,99.0
2024,Medfield,1750000,SCI,522.0,,         167,99.0
2024,Medford,1760000,ELA,504.0,57.0,         296,99.0
2024,Medford,1760000,MATH,497.0,49.0,         295,99.0
2024,Medford,1760000,SCI,501.0,,         275,100.0
2024,Medway,1770000,ELA,510.0,51.0,         154,99.0
2024,Medway,1770000,MATH,507.0,52.0,         155,99.0
2024,Medway,1770000,SCI,512.0,,         144,100.0
2024,Melrose,1780000,ELA,519.0,61.0,         234,99.0
2024,Melrose,1780000,MATH,509.0,49.0,         228,97.0
2024,Melrose,1780000,SCI,509.0,,         219,100.0
2024,Mendon-Upton,7100000,ELA,510.0,55.0,         126,98.0
2024,Mendon-Upton,7100000,MATH,503.0,58.0,         126,98.0
2024,Mendon-Upton,7100000,SCI,509.0,,         120,100.0
2024,Methuen,1810000,ELA,495.0,42.0,         492,98.0
2024,Methuen,1810000,MATH,490.0,43.0,         486,97.0
2024,Methuen,1810000,SCI,493.0,,         447,100.0
2024,Middleborough,1820000,ELA,501.0,47.0,         200,97.0
2024,Middleborough,1820000,MATH,501.0,45.0,         197,96.0
2024,Middleborough,1820000,SCI,503.0,,         195,99.0
2024,Milford,1850000,ELA,496.0,53.0,         324,98.0
2024,Milford,1850000,MATH,492.0,61.0,         318,96.0
2024,Milford,1850000,SCI,493.0,,         295,99.0
2024,Millbury,1860000,ELA,501.0,49.0,         112,98.0
2024,Millbury,1860000,MATH,496.0,52.0,         111,97.0
2024,Millbury,1860000,SCI,492.0,,         104,100.0
2024,Millis,1870000,ELA,516.0,52.0,          65,99.0
2024,Millis,1870000,MATH,511.0,41.0,          63,96.0
2024,Millis,1870000,SCI,508.0,,          61,100.0
2024,Milton,1890000,ELA,516.0,65.0,         247,98.0
2024,Milton,1890000,MATH,513.0,66.0,         247,98.0
2024,Milton,1890000,SCI,516.0,,         238,99.0
2024,Minuteman Regional Vocational Technical,8300000,ELA,520.0,66.0,         161,100.0
2024,Minuteman Regional Vocational Technical,8300000,MATH,509.0,52.0,         160,100.0
2024,Minuteman Regional Vocational Technical,8300000,SCI,510.0,,         158,100.0
2024,Mohawk Trail,7170000,ELA,490.0,41.0,          33,97.0
2024,Mohawk Trail,7170000,MATH,489.0,67.0,          31,91.0
2024,Mohawk Trail,7170000,SCI,493.0,,          28,97.0
2024,Monomoy Regional School District,7120000,ELA,506.0,44.0,         131,98.0
2024,Monomoy Regional School District,7120000,MATH,501.0,55.0,         131,99.0
2024,Monomoy Regional School District,7120000,SCI,504.0,,         126,99.0
2024,Monson,1910000,ELA,506.0,66.0,          37,95.0
2024,Monson,1910000,MATH,500.0,72.0,          36,93.0
2024,Monson,1910000,SCI,497.0,,          33,93.0
2024,Montachusett Regional Vocational Technical,8320000,ELA,510.0,55.0,         368,100.0
2024,Montachusett Regional Vocational Technical,8320000,MATH,503.0,51.0,         366,99.0
2024,Montachusett Regional Vocational Technical,8320000,SCI,507.0,,         349,100.0
2024,Mount Greylock,7150000,ELA,519.0,55.0,          71,99.0
2024,Mount Greylock,7150000,MATH,513.0,62.0,          71,99.0
2024,Mount Greylock,7150000,SCI,512.0,,          65,99.0
2024,Mystic Valley Regional Charter (District),4700000,ELA,530.0,58.0,          95,100.0
2024,Mystic Valley Regional Charter (District),4700000,MATH,524.0,69.0,          95,100.0
2024,Mystic Valley Regional Charter (District),4700000,SCI,520.0,,          95,100.0
2024,Nantucket,1970000,ELA,510.0,65.0,         153,98.0
2024,Nantucket,1970000,MATH,501.0,58.0,         155,99.0
2024,Nantucket,1970000,SCI,504.0,,         145,100.0
2024,Narragansett,7200000,ELA,504.0,59.0,          92,100.0
2024,Narragansett,7200000,MATH,497.0,56.0,          91,100.0
2024,Narragansett,7200000,SCI,494.0,,          85,98.0
2024,Nashoba,7250000,ELA,517.0,55.0,         205,99.0
2024,Nashoba,7250000,MATH,515.0,50.0,         204,98.0
2024,Nashoba,7250000,SCI,514.0,,         187,98.0
2024,Nashoba Valley Regional Vocational Technical,8520000,ELA,502.0,48.0,         196,99.0
2024,Nashoba Valley Regional Vocational Technical,8520000,MATH,494.0,42.0,         196,100.0
2024,Nashoba Valley Regional Vocational Technical,8520000,SCI,495.0,,         192,99.0
2024,Natick,1980000,ELA,513.0,51.0,         420,99.0
2024,Natick,1980000,MATH,512.0,48.0,         422,99.0
2024,Natick,1980000,SCI,517.0,,         409,100.0
2024,Nauset,6600000,ELA,510.0,53.0,         169,99.0
2024,Nauset,6600000,MATH,502.0,51.0,         165,98.0
2024,Nauset,6600000,SCI,501.0,,         158,100.0
2024,Needham,1990000,ELA,523.0,53.0,         423,99.0
2024,Needham,1990000,MATH,522.0,45.0,         420,98.0
2024,Needham,1990000,SCI,515.0,,         412,100.0
2024,Neighborhood House Charter (District),4440000,ELA,487.0,40.0,          56,97.0
2024,Neighborhood House Charter (District),4440000,MATH,483.0,37.0,          60,98.0
2024,Neighborhood House Charter (District),4440000,SCI,479.0,,          51,100.0
2024,New Bedford,2010000,ELA,484.0,40.0,         730,96.0
2024,New Bedford,2010000,MATH,481.0,40.0,         718,96.0
2024,New Bedford,2010000,SCI,478.0,,         611,95.0
2024,New Heights Charter School of Brockton (District),35130000,ELA,496.0,48.0,         101,100.0
2024,New Heights Charter School of Brockton (District),35130000,MATH,489.0,57.0,         100,99.0
2024,New Heights Charter School of Brockton (District),35130000,SCI,480.0,,          99,100.0
2024,Newburyport,2040000,ELA,511.0,65.0,         191,98.0
2024,Newburyport,2040000,MATH,507.0,65.0,         192,99.0
2024,Newburyport,2040000,SCI,510.0,,         181,99.0
2024,Newton,2070000,ELA,520.0,53.0,         960,99.0
2024,Newton,2070000,MATH,520.0,49.0,         960,99.0
2024,Newton,2070000,SCI,522.0,,         900,99.0
2024,Norfolk County Agricultural,9150000,ELA,506.0,48.0,         146,99.0
2024,Norfolk County Agricultural,9150000,MATH,499.0,45.0,         146,99.0
2024,Norfolk County Agricultural,9150000,SCI,500.0,,         142,99.0
2024,North Adams,2090000,ELA,492.0,41.0,          63,95.0
2024,North Adams,2090000,MATH,485.0,26.0,          60,92.0
2024,North Adams,2090000,SCI,490.0,,          53,97.0
2024,North Andover,2110000,ELA,508.0,49.0,         345,99.0
2024,North Andover,2110000,MATH,505.0,43.0,         344,98.0
2024,North Andover,2110000,SCI,508.0,,         331,100.0
2024,North Attleborough,2120000,ELA,504.0,37.0,         232,97.0
2024,North Attleborough,2120000,MATH,502.0,43.0,         229,97.0
2024,North Attleborough,2120000,SCI,506.0,,         217,99.0
2024,North Brookfield,2150000,ELA,486.0,30.0,          25,92.0
2024,North Brookfield,2150000,MATH,487.0,41.0,          22,88.0
2024,North Brookfield,2150000,SCI,484.0,,          19,100.0
2024,North Middlesex,7350000,ELA,509.0,51.0,         189,99.0
2024,North Middlesex,7350000,MATH,499.0,36.0,         187,99.0
2024,North Middlesex,7350000,SCI,502.0,,         178,99.0
2024,North Reading,2170000,ELA,516.0,40.0,         174,99.0
2024,North Reading,2170000,MATH,513.0,44.0,         176,100.0
2024,North Reading,2170000,SCI,517.0,,         172,100.0
2024,Northampton,2100000,ELA,513.0,61.0,         223,98.0
2024,Northampton,2100000,MATH,506.0,63.0,         223,98.0
2024,Northampton,2100000,SCI,512.0,,         206,100.0
2024,Northampton-Smith Vocational Agricultural,4060000,ELA,494.0,49.0,         148,100.0
2024,Northampton-Smith Vocational Agricultural,4060000,MATH,493.0,60.0,         146,99.0
2024,Northampton-Smith Vocational Agricultural,4060000,SCI,496.0,,         136,99.0
2024,Northboro-Southboro,7300000,ELA,524.0,68.0,         274,99.0
2024,Northboro-Southboro,7300000,MATH,518.0,50.0,         274,99.0
2024,Northboro-Southboro,7300000,SCI,521.0,,         260,99.0
2024,Northbridge,2140000,ELA,505.0,64.0,         128,96.0
2024,Northbridge,2140000,MATH,498.0,52.0,         129,97.0
2024,Northbridge,2140000,SCI,495.0,,         122,99.0
2024,Northeast Metropolitan Regional Vocational Technical,8530000,ELA,501.0,52.0,         350,99.0
2024,Northeast Metropolitan Regional Vocational Technical,8530000,MATH,493.0,46.0,         351,100.0
2024,Northeast Metropolitan Regional Vocational Technical,8530000,SCI,493.0,,         316,100.0
2024,Northern Berkshire Regional Vocational Technical,8510000,ELA,500.0,56.0,         137,100.0
2024,Northern Berkshire Regional Vocational Technical,8510000,MATH,494.0,46.0,         137,100.0
2024,Northern Berkshire Regional Vocational Technical,8510000,SCI,499.0,,         132,100.0
2024,Norton,2180000,ELA,503.0,48.0,         181,99.0
2024,Norton,2180000,MATH,501.0,57.0,         180,99.0
2024,Norton,2180000,SCI,501.0,,         164,99.0
2024,Norwell,2190000,ELA,517.0,49.0,         139,98.0
2024,Norwell,2190000,MATH,518.0,62.0,         141,99.0
2024,Norwell,2190000,SCI,516.0,,         139,99.0
2024,Norwood,2200000,ELA,503.0,59.0,         218,99.0
2024,Norwood,2200000,MATH,497.0,47.0,         219,99.0
2024,Norwood,2200000,SCI,496.0,,         188,100.0
2024,Old Colony Regional Vocational Technical,8550000,ELA,496.0,41.0,         135,99.0
2024,Old Colony Regional Vocational Technical,8550000,MATH,498.0,49.0,         134,99.0
2024,Old Colony Regional Vocational Technical,8550000,SCI,502.0,,         125,100.0
2024,Old Rochester,7400000,ELA,506.0,45.0,         143,99.0
2024,Old Rochester,7400000,MATH,506.0,56.0,         143,99.0
2024,Old Rochester,7400000,SCI,504.0,,         137,99.0
2024,Oxford,2260000,ELA,498.0,40.0,          99,99.0
2024,Oxford,2260000,MATH,494.0,48.0,          97,98.0
2024,Oxford,2260000,SCI,496.0,,          86,100.0
2024,Palmer,2270000,ELA,490.0,46.0,          54,96.0
2024,Palmer,2270000,MATH,487.0,49.0,          55,98.0
2024,Palmer,2270000,SCI,482.0,,          49,100.0
2024,Pathfinder Regional Vocational Technical,8600000,ELA,497.0,51.0,         165,100.0
2024,Pathfinder Regional Vocational Technical,8600000,MATH,491.0,49.0,         165,100.0
2024,Pathfinder Regional Vocational Technical,8600000,SCI,492.0,,         154,100.0
2024,Peabody,2290000,ELA,493.0,42.0,         342,99.0
2024,Peabody,2290000,MATH,492.0,46.0,         341,99.0
2024,Peabody,2290000,SCI,492.0,,         312,100.0
2024,Pembroke,2310000,ELA,512.0,58.0,         163,98.0
2024,Pembroke,2310000,MATH,508.0,42.0,         163,99.0
2024,Pembroke,2310000,SCI,510.0,,         157,100.0
2024,Pentucket,7450000,ELA,513.0,57.0,         138,99.0
2024,Pentucket,7450000,MATH,504.0,44.0,         134,96.0
2024,Pentucket,7450000,SCI,504.0,,         127,100.0
2024,Pioneer Charter School of Science (District),4940000,ELA,521.0,62.0,          55,100.0
2024,Pioneer Charter School of Science (District),4940000,MATH,520.0,60.0,          55,100.0
2024,Pioneer Charter School of Science (District),4940000,SCI,510.0,,          55,100.0
2024,Pioneer Charter School of Science II (District),35060000,ELA,523.0,58.0,          64,100.0
2024,Pioneer Charter School of Science II (District),35060000,MATH,528.0,68.0,          64,100.0
2024,Pioneer Charter School of Science II (District),35060000,SCI,517.0,,          63,100.0
2024,Pioneer Valley,7500000,ELA,513.0,,          16,100.0
2024,Pioneer Valley,7500000,MATH,500.0,,          16,100.0
2024,Pioneer Valley,7500000,SCI,488.0,,          13,100.0
2024,Pioneer Valley Chinese Immersion Charter (District),4970000,ELA,520.0,56.0,          32,100.0
2024,Pioneer Valley Chinese Immersion Charter (District),4970000,MATH,519.0,59.0,          32,100.0
2024,Pioneer Valley Chinese Immersion Charter (District),4970000,SCI,517.0,,          32,100.0
2024,Pioneer Valley Performing Arts Charter Public (District),4790000,ELA,513.0,56.0,          65,97.0
2024,Pioneer Valley Performing Arts Charter Public (District),4790000,MATH,494.0,49.0,          64,96.0
2024,Pioneer Valley Performing Arts Charter Public (District),4790000,SCI,500.0,,          59,96.0
2024,Pittsfield,2360000,ELA,494.0,46.0,         361,97.0
2024,Pittsfield,2360000,MATH,486.0,41.0,         358,96.0
2024,Pittsfield,2360000,SCI,487.0,,         337,99.0
2024,Plymouth,2390000,ELA,502.0,46.0,         533,98.0
2024,Plymouth,2390000,MATH,495.0,49.0,         531,97.0
2024,Plymouth,2390000,SCI,491.0,,         508,99.0
2024,Prospect Hill Academy Charter (District),4870000,ELA,503.0,45.0,          68,99.0
2024,Prospect Hill Academy Charter (District),4870000,MATH,491.0,60.0,          69,100.0
2024,Prospect Hill Academy Charter (District),4870000,SCI,497.0,,          66,100.0
2024,Quabbin,7530000,ELA,501.0,43.0,         129,97.0
2024,Quabbin,7530000,MATH,498.0,40.0,         126,95.0
2024,Quabbin,7530000,SCI,497.0,,         119,100.0
2024,Quaboag Regional,7780000,ELA,511.0,60.0,          87,99.0
2024,Quaboag Regional,7780000,MATH,495.0,41.0,          86,98.0
2024,Quaboag Regional,7780000,SCI,497.0,,          78,97.0
2024,Quincy,2430000,ELA,506.0,50.0,         734,99.0
2024,Quincy,2430000,MATH,503.0,53.0,         727,98.0
2024,Quincy,2430000,SCI,501.0,,         678,98.0
2024,Ralph C Mahar,7550000,ELA,485.0,35.0,          83,98.0
2024,Ralph C Mahar,7550000,MATH,481.0,23.0,          80,94.0
2024,Ralph C Mahar,7550000,SCI,478.0,,          73,98.0
2024,Randolph,2440000,ELA,492.0,45.0,         188,98.0
2024,Randolph,2440000,MATH,487.0,46.0,         190,97.0
2024,Randolph,2440000,SCI,482.0,,         163,99.0
2024,Reading,2460000,ELA,514.0,52.0,         270,100.0
2024,Reading,2460000,MATH,511.0,54.0,         269,99.0
2024,Reading,2460000,SCI,511.0,,         254,100.0
2024,Revere,2480000,ELA,496.0,54.0,         500,99.0
2024,Revere,2480000,MATH,490.0,49.0,         488,97.0
2024,Revere,2480000,SCI,494.0,,         435,99.0
2024,Rising Tide Charter Public (District),4830000,ELA,517.0,53.0,          64,100.0
2024,Rising Tide Charter Public (District),4830000,MATH,504.0,44.0,          62,100.0
2024,Rising Tide Charter Public (District),4830000,SCI,504.0,,          54,98.0
2024,Rockland,2510000,ELA,503.0,45.0,         151,97.0
2024,Rockland,2510000,MATH,499.0,52.0,         153,98.0
2024,Rockland,2510000,SCI,507.0,,         141,99.0
2024,Rockport,2520000,ELA,508.0,52.0,          52,100.0
2024,Rockport,2520000,MATH,503.0,61.0,          51,98.0
2024,Rockport,2520000,SCI,501.0,,          51,100.0
2024,Roxbury Preparatory Charter (District),4840000,ELA,487.0,36.0,         106,99.0
2024,Roxbury Preparatory Charter (District),4840000,MATH,486.0,40.0,         107,99.0
2024,Roxbury Preparatory Charter (District),4840000,SCI,480.0,,         100,95.0
2024,Salem,2580000,ELA,500.0,57.0,         217,97.0
2024,Salem,2580000,MATH,498.0,65.0,         216,97.0
2024,Salem,2580000,SCI,498.0,,         185,99.0
2024,Salem Academy Charter (District),4850000,ELA,509.0,64.0,          55,100.0
2024,Salem Academy Charter (District),4850000,MATH,492.0,52.0,          55,100.0
2024,Salem Academy Charter (District),4850000,SCI,502.0,,          55,100.0
2024,Sandwich,2610000,ELA,507.0,53.0,         143,100.0
2024,Sandwich,2610000,MATH,504.0,50.0,         140,100.0
2024,Sandwich,2610000,SCI,504.0,,         123,100.0
2024,Saugus,2620000,ELA,497.0,46.0,         176,98.0
2024,Saugus,2620000,MATH,495.0,39.0,         175,99.0
2024,Saugus,2620000,SCI,494.0,,         158,99.0
2024,Scituate,2640000,ELA,514.0,48.0,         162,99.0
2024,Scituate,2640000,MATH,509.0,45.0,         162,99.0
2024,Scituate,2640000,SCI,511.0,,         152,99.0
2024,Seekonk,2650000,ELA,509.0,47.0,         109,99.0
2024,Seekonk,2650000,MATH,501.0,40.0,         108,98.0
2024,Seekonk,2650000,SCI,502.0,,         104,98.0
2024,Sharon,2660000,ELA,520.0,58.0,         299,100.0
2024,Sharon,2660000,MATH,521.0,58.0,         293,97.0
2024,Sharon,2660000,SCI,521.0,,         280,97.0
2024,Shawsheen Valley Regional Vocational Technical,8710000,ELA,506.0,62.0,         316,99.0
2024,Shawsheen Valley Regional Vocational Technical,8710000,MATH,500.0,58.0,         315,100.0
2024,Shawsheen Valley Regional Vocational Technical,8710000,SCI,503.0,,         292,99.0
2024,Shrewsbury,2710000,ELA,519.0,59.0,         498,99.0
2024,Shrewsbury,2710000,MATH,519.0,60.0,         497,99.0
2024,Shrewsbury,2710000,SCI,514.0,,         468,100.0
2024,Silver Lake,7600000,ELA,503.0,49.0,         255,98.0
2024,Silver Lake,7600000,MATH,501.0,45.0,         256,99.0
2024,Silver Lake,7600000,SCI,500.0,,         241,100.0
2024,Sizer School: A North Central Charter Essential (District),4740000,ELA,496.0,52.0,          46,100.0
2024,Sizer School: A North Central Charter Essential (District),4740000,MATH,485.0,43.0,          46,100.0
2024,Sizer School: A North Central Charter Essential (District),4740000,SCI,490.0,,          41,100.0
2024,Somerset Berkley Regional School District,7630000,ELA,505.0,44.0,         255,100.0
2024,Somerset Berkley Regional School District,7630000,MATH,502.0,50.0,         253,99.0
2024,Somerset Berkley Regional School District,7630000,SCI,503.0,,         242,99.0
2024,Somerville,2740000,ELA,501.0,54.0,         329,99.0
2024,Somerville,2740000,MATH,493.0,43.0,         325,98.0
2024,Somerville,2740000,SCI,495.0,,         292,99.0
2024,South Hadley,2780000,ELA,505.0,51.0,         108,97.0
2024,South Hadley,2780000,MATH,499.0,58.0,         110,98.0
